full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group
1-(pyrimidin-5-ylmethyl)-3-[3-(trifluoromethyl)phenyl]pyrido[1,2-a]pyrimidin-1-ium-3-ide-2,4-dione;1263133-33-0;816-285-7;LHZOTJOOBRODLL-UHFFFAOYSA-N;C1=CC2=[N+](C(=C(C(=O)N2C=C1)C3=CC(=CC=C3)C(F)(F)F)[O-])CC4=CN=CN=C4;DTXSID90155139;57414497;PRO-015;;REACH-A;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;398,345;;0,495;;11,7;;0,00403;2,770115295;;34,81331749;;5,75;;740;692;1,6;;;;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0,282810472;0,918093788;0,909048964;0,568874072;;0,369630279;FALS;0;0;0;0;212,2;low ;0,189;3370;low ;0,225;442,3;low ;0,186;;0,028536218;0,08893201;0,066253485;0,035159106;P_score_soil_exp_UBA;0,918093788;P_score_soil_exp_UBA;0,918093788;0,703317741;M_score_exp_UBA;0,568874072;M_score_exp_UBA;0,568874072;0,469252176;E_score_min;0;0,72268925;1;0,72268925;1;0,574485318;1;0,035159106;0,5;0,263823617;0,75;0,263823617;0,75;0,226394165;0,75;0.00;vPvM;vPvM;PM;
"1,1,1,2,2,3,3,4,4-nonafluoro-4-methoxybutane; 1,1,1,2,3,3-hexafluoro-3-methoxy-2-(trifluoromethyl)propane";163702-08-7;422-270-2;JZYGTCBELUZFGX-UHFFFAOYSA-N;c1(NP(=O)(N)N)c(N(=O)=O)cccc1;;;PRO-016;NS00011159;REACH-B;FALS;vPvM & PMT;HQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;;;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;;;;;;;;;;;4423;;;1,8;;0,8733;;0,7;0,12;0;>10 tonnes;10;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,999358648;;;;;0,534601961;;;FALS;0;0;0;0;570,3;low ;0,329;3230;low ;0,323;6770;low ;0,282;0,514704893;0,029051522;0,059742879;0,021236084;0,525203755;;;P_score_freshwater_pred_UBA;0,999358648;0,999358648;M_score_exp_UBA;0,534601961;M_score_exp_UBA;0,534601961;0,534601961;kemi_score;0,7;0,730930293;1;0,534601961;0,5;0,730930293;1;0,525203755;0,5;0,654676243;0,75;0,529882022;0,5;0,654676243;0,75;;vPvM;PM;vPvM;2
"1,1,1,2,2,3,3,4,4-nonafluoro-4-methoxybutane; 1,1,1,2,3,3-hexafluoro-3-methoxy-2-(trifluoromethyl)propane";163702-08-7;422-270-2;JZYGTCBELUZFGX-UHFFFAOYSA-N;CC(C)(C)CC(C)(C)c1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)c1ccccc1;;;PRO-017;NS00011159;REACH-B;FALS;vPvM & PMT;HQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;;;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;;;;;;;;;;;1520;;;1,9;;0,8733;;0,7;0,12;0;>10 tonnes;10;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,996031329;;;;;0,517321745;;;FALS;0;0;0;0;151;low ;0;183,9;low ;0,203;154,2;low ;0,244;0,514704893;0,094099075;0,101654316;0,100825631;0,542843281;;;P_score_freshwater_pred_UBA;0,996031329;0,996031329;M_score_exp_UBA;0,517321745;M_score_exp_UBA;0,517321745;0,517321745;kemi_score;0,7;0,717822168;1;0,517321745;0,5;0,717822168;1;0,542843281;0,5;0,653987428;0,75;0,529928895;0,5;0,653987428;0,75;;vPvM;PM;vPvM;2
1,1,1,3,3,3-hexafluoropropan-2-ol;920-66-1;213-059-4;BYEAHWXPCBROCE-UHFFFAOYSA-N;OC(C(F)(F)F)C(F)(F)F;DTXSID1022134;13529;PRO-018;NS00008561;REACH-B;FALS;vPvM;MQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;Intermediate;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;168,038;1,66;1,55;;2,68;;0,213;1,269512944;1,4319;1978,313514;117,0476527;2,51;271;;;;0,4;68,62284;0,6;0,72;0,03;0,1;>1 to < 10 tonnes;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0,929403153;0,758112303;0,997467121;;;;0,597191583;0,623946931;FALS;0;0;0;0;1350;low ;0,307;16940;low ;0,365;10320;low ;0;0,13746947;0,014359026;0,041873214;0,017746176;0,149875537;;;P_score_freshwater_pred_Dashboard;0,997467121;0,894994192;;;M_score_pred_Dashboard;0,623946931;0,610569257;kemi_score;0,72;0,788902116;1;;;0,739226581;1;0,299875511;1;0,486387115;1;0,299875511;0,5;0,470824754;1;0.00;vPvM;;vPvM;1
1,1,1,3,5,5,5-heptamethyltrisiloxane;1873-88-7;217-496-1;QNWOFLWXQGHSRH-UHFFFAOYSA-N;C[SiH](O[Si](C)(C)C)O[Si](C)(C)C;DTXSID1038795;74640;PRO-019;NS00046548;REACH-A;CERT;PMT;HQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;P-PNEC pred;222,506;;5,21;;3,24;;2,57E-05;2,640481437;5,3459;8,69E+92;27,33156583;14,1;;120;192;3,6;;3,126909873;;0,55;0,27;0,35;>1000 to < 10000 tonnes;1000;10000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;;0,206821431;1;0,333333333;0,527554388;0,248050747;0,089545166;0,390800666;FALS;0;0;0;0;638,8;low ;0;4060;low ;0,279;2080;low ;0;0,378689261;0,026377147;0,057034954;0,034956683;0,393006852;P_score_sediment_exp_UBA;0,527554388;P_score_freshwater_pred_Dashboard;1;0,516927288;M_score_exp_UBA;0,248050747;M_score_pred_Dashboard;0,390800666;0,24279886;kemi_score;0,55;0,625140517;1;0,361746126;1;0,354272996;1;0,393006852;0,5;0,535531646;0,75;0,371879839;0,75;0,366740389;0,75;0.00;PM;PM;PM;2
1,1,1-trichloroethane;71-55-6;200-756-3;UOCLXMDMGBRAIB-UHFFFAOYSA-N;CC(Cl)(Cl)Cl;DTXSID0021381;6278;PRO-020;NS00006146;REACH-B;FALS;vPvM;MQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"Arts and crafts/office supplies -> general arts and crafts supplies -> arts and crafts cleaner; Arts and crafts/office supplies -> home office -> pens and markers; Arts and crafts/office supplies -> home office -> white out; Cleaning and safety; Cleaning products and household care -> air freshener; Cleaning products and household care -> carpet and floor; Cleaning products and household care -> carpet and floor -> carpet cleaner; Cleaning products and household care -> carpet and floor -> floor polish; Cleaning products and household care -> laundry and fabric treatment -> anti-static spray; Cleaning products and household care -> laundry and fabric treatment -> fabric protectant; Cleaning products and household care -> metal specific -> metal polish; Cleaning products and household care -> wood specific; Electronics/small appliances -> computers and accessories/supplies; Electronics/small appliances -> computers and accessories/supplies -> printer ink; Electronics/small appliances -> computers and accessories/supplies -> printer toner; Home maintenance; Home maintenance -> adhesives and adhesive removers -> multipurpose adhesive; Home maintenance -> adhesives and adhesive removers -> wood adhesive; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> insulation; Home maintenance -> lubricant; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; Home maintenance -> paint/stain and related products -> primer; Home maintenance -> paint/stain and related products -> stripper; Home maintenance -> surface sealers; Manufactured formulations; Manufactured formulations -> Flame retardants; Personal care; Personal care -> child specific; Personal care -> hair styling and care; Personal care -> hair styling and care -> hair conditioner; Pesticides; Pesticides -> animal repellent; Pesticides -> insect repellent; Pesticides -> insecticide; Pet care -> cats; Sports equipment; Vehicle -> auto body work; Vehicle -> engine maintenance -> auto fluids and additives; solvent; solvent; solvents";Intermediate;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS water (=AA-EQS);133,4;2,49;2,43;2,7;2,72;0,0101;0,0079;1,949877704;2,1607;361,4052844;77,5828328;5,01;107;;;;2,5;21;0,47;0,67;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,728875616;0,608103461;0,955625166;;;;0,472181569;0,508684659;CERT;0;0;0;0;2670;low ;0,638;729,2;moderate ;0,85;21440;moderate ;0,85;0,210449298;0,054021043;0,031477117;0,012980715;0,226558087;;;P_score_freshwater_pred_Dashboard;0,955625166;0,764201414;;;M_score_pred_Dashboard;0,508684659;0,490433114;kemi_score;0,67;0,697217227;1;;;0,612200685;1;0,326316259;1;0,476983561;1;0,326316259;0,5;0,446957534;1;0.00;PM;;PM;2
1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulphonic acid;375-73-5;206-793-1;JGTNAGYHADQMCM-UHFFFAOYSA-N;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;DTXSID5030030;67815;PRO-021;NS00010276;REACH-C;FALS;vPvM & PMT;HQ;vPvM & PMT;CERT;CERT;x;x;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;used as a stain or water repellent.;;;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;300,09;;2,79;;4,16;0,0017;0,835;2,69019608;1,9318;87,35672301;246,896371;6,31;;;;1,4;;4,08002;0,51;0,41;0,03;0,09;>1 to < 10 tonnes;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0,918213364;0,655247715;;;0,602498941;0,511815959;0,382628249;FALS;0;0;0;0;187,4;low ;0,196;799,7;low ;0,198;9830;low ;0;0,351908135;0,052009056;0,093403422;0,018118208;0,372919572;;;P_score_freshwater_pred_RIVM;0,918213364;0,78673054;M_score_exp_UBA;0,602498941;M_score_exp_UBA;0,602498941;0,49898105;kemi_score;0,41;0,743789338;1;0,602498941;0,5;0,626548985;1;0,436106617;1;0,569536173;1;0,485713917;0,75;0,522725701;1;0.00;vPvM;PM;PM;3
1,1,2,2-tetrahydroperfluoro-1-tetradecanol;39239-77-5;254-373-1;QBBJBWKVSJWYQK-UHFFFAOYSA-N;C(CO)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID3068170;162368;PRO-022;NS00010926;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;664,153;;8,7;;5,74;;1,43E-06;5,269512944;5,171;244,6919323;34633,16406;407;;;;;;0,092101804;;0,46;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,99998097;0,917054554;;;;0,099932958;0,093956647;FALS;0;0;0;0;24,2;low ;0,175;0,2;low ;0;343,8;low ;0;0,738025627;0,667959369;0,200396934;0,073351873;0,788751067;;;P_score_freshwater_pred_RIVM;0,99998097;0,958517762;;;M_score_pred_Episuite;0,099932958;0,096944803;kemi_score;0,46;0,316118738;1;;;0,304833258;1;0,788751067;0,5;0,428759227;0,75;0,788751067;0,25;0,41849302;0,75;1.00;(T);(T);(T);3
1,1,2-trichloroethane;79-00-5;201-166-9;UBOXGVDOUJQMTN-UHFFFAOYSA-N;ClCC(Cl)Cl;DTXSID5021380;6574;PRO-023;NS00004799;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;Intermediate;;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;JG-MKN (totaal);133,4;1,98;1,89;3,4;3,35;0,0335;0,0196;1,889861721;1,6399;96,54410977;51,29406907;5,01;56;;;1,7;;22;0,56;0,65;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,470548111;0,433398376;0,692777862;;;0,551799519;0,562078611;0,519076245;CERT;0,5;0;0;0;12690;low ;0,378;729,2;moderate ;0,85;15600;low ;0,7;0,207111932;0,054021043;0,016247079;0,014874443;0,221314726;;;P_score_freshwater_pred_Dashboard;0,692777862;0,53224145;M_score_exp_UBA;0,551799519;M_score_pred_Episuite;0,562078611;0,544318125;kemi_score;0,65;0,62401572;1;0,551799519;0,5;0,538245918;1;0,352045802;1;0,468702586;1;0,408940276;0,75;0,435301293;1;0.00;PM;PM;PM;2
1,1-Dichloroethane;75-34-3;200-863-5;SCYULBFZEHDVBN-UHFFFAOYSA-N;CC(Cl)Cl;DTXSID1020437;6365;PRO-024;NS00001673;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"solvent; solvent";Intermediate;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;98,95;1,79;1,7;2,41;2,32;0,0513;0,0414;1,480006943;1,5531;275,8893832;31,53926299;6,61;;;;;;92;0,58;0,53;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,249851188;0,931382676;;;;0,576828503;0,589144938;CERT;0;0;0;0;1790;low ;0,45;1450;;1;57490;;1;0,123057702;0,040645677;0,037224503;0,008496297;0,138554333;;;P_score_freshwater_pred_Dashboard;0,931382676;0,590616932;;;M_score_pred_Dashboard;0,589144938;0,582986721;kemi_score;0,53;0,740755958;1;;;0,586789424;1;0,283481063;1;0,458246971;1;0,283481063;0,5;0,407852535;1;0.00;vPvM;;PM;3
1,1-dichloroethylene;75-35-4;200-864-0;LGXVIGDEPROXKC-UHFFFAOYSA-N;C=C(Cl)Cl;DTXSID8021438;6366;PRO-025;NS00008027;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;Home maintenance -> caulk/sealant;Intermediate;;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;JG-MKN (totaal);96,94;2,13;2,03;;2,6;0,0235;0,0241;1,810232518;1,8482;2807,360508;31,26359992;12,9;36;;;1,4;;9;0,53;0,67;0,24;0,33;>1000 to < 10000 tonnes;1000;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,294575966;0,247048999;0,998606012;;;0,602498941;0,526280693;0,532836867;CERT;0,5;0;0;0;725,7;low ;0;1710;good ;1;22600;moderate ;0,85;0,27803242;0,037942728;0,054127924;0,012690769;0,2931911;;;P_score_freshwater_pred_Dashboard;0,998606012;0,513410326;M_score_exp_UBA;0,602498941;M_score_exp_UBA;0,602498941;0,553872167;kemi_score;0,67;0,775666851;1;0,602498941;0,5;0,53325762;1;0,39419701;1;0,552960716;1;0,454075058;0,75;0,45848507;1;0.00;vPvM;PM;PM;2
1,2,3,4-tetrahydronaphthalene;119-64-2;204-340-2;CXWXQJXEFPUFDZ-UHFFFAOYSA-N;C1CCC2=CC=CC=C2C1;DTXSID1026118;8404;PRO-026;NS00008482;REACH-A;CERT;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;Vehicle -> engine maintenance -> auto fluids and additives;"Heat transferring agent; Not Known or Reasonably Ascertainable";Solvent;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;132,206;3,49;3,85;;5,01;0,000347;0,000539;3,230448921;3,0286;2807,360508;24,80117319;339;41;;;2,7;;2,95739;0,33;0,7;0,27;0,35;>1000 to < 10000 tonnes;1000;10000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0,342778895;0,180898203;0,998606012;;;0,381024261;0,328942649;0,2988286;CERT;0;0;0;0;320,7;low ;0,7;276,9;good ;1;324,1;good ;1;0,384401213;0,080001772;0,075431725;0,075112923;0,412425915;;;P_score_freshwater_pred_Dashboard;0,998606012;0,507427703;M_score_exp_UBA;0,381024261;M_score_exp_UBA;0,381024261;0,33626517;kemi_score;0,7;0,616841242;1;0,381024261;0,5;0,413074161;1;0,368918083;1;0,477036569;1;0,372910122;0,75;0,390372294;1;1.00;PM;PM;PM;2
1,2,3,6-tetrahydromethyl-3,6-methanophthalic anhydride;25134-21-8;246-644-8;KNRCVAANTQNTPT-UHFFFAOYSA-N;CC12C3CC(C1C(=O)OC2=O)C=C3;DTXSID6027844;32802;PRO-027;NS00002939;REACH-A;CERT;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC;;;1,76;;7,84;;0,0894;1,989894564;1,7221;87,35672301;22,57980753;3,98;44;;;;1,7;1,748541789;0,55;0,59;0,33;0,44;>1000 to < 10000 tonnes;1000;10000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0,370467128;0,158332769;0,655247715;;;;0,548008049;0,501751131;FALS;0;0;0;0;1090;low ;0,7;2600;low ;0,645;1330;low ;0,7;0,439626994;0,031830774;0,045763422;0,04213405;0,452774899;;;P_score_freshwater_pred_Dashboard;0,655247715;0,394682538;;;M_score_pred_Episuite;0,548008049;0,52487959;kemi_score;0,59;0,599233696;1;;;0,455149216;1;0,499025244;1;0,546838862;1;0,499025244;0,5;0,476582573;1;0.00;PM;;PM;2
1,2,3-trichlorobenzene;87-61-6;201-757-1;RELMFMZEBKVZJC-UHFFFAOYSA-N;Clc1cccc(Cl)c1Cl;DTXSID8026193;6895;PRO-028;NS00004401;REACH-B;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS chronic water (=AA-EQS);181,44;4,08;3,91;5,19;5,17;0,000111;9,68E-05;3,330413773;3,3097;58,55696259;76,72491134;676;117;;;2,9;;0,4;0,29;0,48;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,757984627;0,603564093;0,489597175;;;0,34891032;0,287447192;0,284515428;FALS;0;0;0;0;250,4;good ;1;92,2;;1;404,4;;1;0,598192625;0,122955965;0,083276895;0,068701351;0,620371736;;;P_score_freshwater_pred_UBA;0,757984627;0,617048632;M_score_exp_UBA;0,34891032;M_score_exp_UBA;0,34891032;0,306957647;kemi_score;0,48;0,514265164;1;0,34891032;0,5;0,435210059;1;0,4241554;1;0,467042125;1;0,397424472;0,75;0,429647177;1;1.00;PM;PM;PM;3
