full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
Carbon tetrachloride;56-23-5;200-262-8;VZGDMQKNWNREIO-UHFFFAOYSA-N;ClC(Cl)(Cl)Cl;DTXSID8020250;59430;PRO-240;NS00005620;REACH-C;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"Home maintenance -> adhesives and adhesive removers -> multipurpose adhesive; Home maintenance -> caulk/sealant; Manufactured formulations -> Flame retardants; solvent; solvents";"Intermediate; Intermediates; Process regulators; Processing aids, not otherwise listed";;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS chronic water (=AA-EQS);15381;283;273;279;278;504;391;1850033258;24558;4,85165E+13;1187727929;741;1720;;;19;;120;42;67;24;33;>1000 to < 10000 tonnes;10000;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;8,58194E+14;7,62669E+14;1E+15;;;5,17322E+14;4,21666E+14;5,25964E+13;CERT;5;0;0;0;7775;low ;514;8408;;6;39300;low ;501;2,53661E+14;5,09463E+14;5,26152E+14;2,67426E+14;2,61358E+14;;;P_score_freshwater_pred_Dashboard;1E+15;8,73621E+11;M_score_exp_UBA;5,17322E+14;M_score_pred_Dashboard;5,25964E+13;4,88317E+14;kemi_score;67;7,25234E+14;10;5,17322E+14;5;6,5315E+14;10;3,31316E+13;10;4,90185E+14;10;3,84369E+14;75;4,65187E+14;10;0;vPvM;PM;PM;;Alkyl Halide, Halogen;['Other']
Carboxymethyldimethyl-3-[[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulphonyl]amino]propylammonium hydroxide;34455-29-3;252-046-8;OKOCIUJVPQKDLL-UHFFFAOYSA-N;C[N+](C)(CCCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)[O-];DTXSID4041284;1186910;PRO-241;NS00011051;REACH-A;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;;"Fire extinguishing agent; Surface active agents";;CERT;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;P-PNEC;57037;;222;;876;;273;4720159303;18123;2,75889E+14;1306330732;105;40520;;;13;;188476801;53;56;26;39;>100 to < 1000 tonnes;1000;10000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;9,99255E+14;9,94864E+14;9,31383E+14;;;6,18976E+14;5,3248E+14;1,31762E+13;FALS;0;0;0;0;2856;low ;154;554;low ;0;44800;low ;0;4,31617E+14;1,48868E+14;7,90185E+14;2,53012E+14;4,4042E+14;;;P_score_freshwater_pred_UBA;9,99255E+14;9,75167E+14;M_score_exp_UBA;6,18976E+14;M_score_exp_UBA;6,18976E+14;4,27739E+14;kemi_score;56;7,86457E+13;10;6,18976E+14;5;6,45846E+14;10;4,83138E+14;10;6,16415E+14;10;5,24733E+14;75;5,58599E+14;10;10;vPvM;PM;PM;1;Al Coo, Coo, Coo2, C O, C O Nocoo, Nh0, Nh1, Ndealkylation1, Alkyl Halide, Halogen, Quatn, Sulfonamd, Unbrch Alkane;['Sulfonamides', 'Organotins', 'PFAS']
Chlorhexidine;55-56-1;200-238-7;GHXZTYHSJHQHIJ-UHFFFAOYSA-N;N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1;DTXSID2033314;885366610;PRO-242;;REACH-B;FALS;PMT;HQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;50545;8;326;;96;158;696;4309630167;25115;2,61489E+16;2090885783;275;23600;;;39;;68;;63;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9,98125E+14;8,94181E+14;10;;;2,11321E+14;4,12281E+14;1,67854E+14;FALS;0;0;0;0;422;low ;229;2616;low ;0;4,826E+14;low ;0;8,97292E+14;8,18376E+14;1,64474E+14;6,39488E+14;9,00603E+14;;;P_score_freshwater_pred_Dashboard;10;9,64102E+14;M_score_exp_UBA;2,11321E+14;M_score_pred_Episuite;4,12281E+14;2,63819E+13;kemi_score;63;6,42091E+14;10;2,11321E+14;5;5,04329E+14;10;9,00603E+14;5;7,18746E+14;75;4,36253E+14;5;6,11863E+14;75;10;PM(T);(T);PM(T);2;Nh1, Aniline, Benzene, Guanido, Halogen, Unbrch Alkane;['Aromatic amines', 'Chlorobenzenes', 'PBB', 'PCB']
Chlorobenzene;108-90-7;203-628-5;MVPPADPHJFYWMZ-UHFFFAOYSA-N;C1=CC=C(C=C1)Cl;DTXSID4020298;79640;PRO-243;NS00010206;REACH-A;CERT;vPvM;MQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;"Home maintenance -> caulk/sealant; Raw materials; impurity; residual; solvent; solvents; unknown";"Functional fluids (closed systems); Intermediate; Intermediates; Laboratory chemicals; Monomers; Not Known or Reasonably Ascertainable; Paint additives and coating additives not described by other categories; Solvent";"Not Known or Reasonably Ascertainable; Paint additives and coating additives not described by other categories; Solvent";CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;JG-MKN (opgelost);11256;287;274;331;339;431;399;2149219113;24644;1,49905E+14;2439330972;178;280;;;25;;320;42;88;38;48;>10000 to < 100000 tonnes;100000;1000000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2,1368E+14;1,76736E+14;8,27116E+14;;;4,14214E+14;4,20213E+14;4,74165E+14;CERT;0;0;0;0;5624;;10;1,848E+14;;10;7064;moderate ;85;1,81659E+14;9,39185E+14;6,00841E+14;5,47304E+14;1,91296E+14;;;P_score_freshwater_pred_Dashboard;8,27116E+14;4,05844E+14;M_score_exp_UBA;4,14214E+14;M_score_pred_Dashboard;4,74165E+14;4,36197E+14;kemi_score;88;6,2625E+14;10;4,14214E+14;5;4,20747E+14;10;2,83451E+14;10;4,21321E+14;10;3,21657E+14;75;3,45342E+14;10;0;PM;PM;PM;2;Benzene, Halogen;['Chlorobenzenes', 'PBB']
Chloroethane;75-00-3;200-830-5;HRYZWHHZPQKTII-UHFFFAOYSA-N;CCCl;DTXSID1020302;63370;PRO-244;NS00019447;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;Construction and building materials;Intermediate;;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;6451;143;153;;219;93;931;1340444115;12407;6,39061E+14;1939259505;851;240;;;8;;1625598;63;7;21;32;>100 to < 1000 tonnes;1000;10000;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1,72729E+14;1,26661E+14;9,82777E+14;;;6,9673E+14;6,28621E+14;6,12342E+13;CERT;5;0;0;0;5809;low ;633;14500;good ;10;52800;low ;7;2,29522E+14;4,06457E+14;5,92952E+14;2,35998E+14;2,38476E+14;;;P_score_freshwater_pred_Dashboard;9,82777E+14;4,27389E+13;M_score_exp_UBA;6,9673E+14;M_score_exp_UBA;6,9673E+14;6,45898E+14;kemi_score;7;8,27484E+13;10;6,9673E+14;5;5,25404E+14;10;3,87608E+14;10;5,66339E+14;10;4,71285E+14;75;4,51277E+13;10;0;vPvM;PM;PM;2;Alkyl Halide, Halogen;['Chlorinated alkane']
Chloroethylene;75-01-4;200-831-0;BZHJMEDXRYGGRV-UHFFFAOYSA-N;C=CCl;DTXSID8021434;63380;PRO-245;NS00008276;REACH-C;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;"Home maintenance -> caulk/sealant; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; impurity; monomer; not reported; residual; vinyl residual";"Binder; Intermediate; Intermediates; Monomers; Other (specify)";"Binder; Intermediate; Intermediates; Other (specify)";CERT;CERT;CERT;CERT;CERT;FALS;CERT;FALS;FALS;FALS;CERT;CERT;FALS;FALS;CERT;FALS;FALS;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;EQS water (=AA-EQS);625;;156;;196;923;849;1309630167;14056;1,39409E+14;1922309767;851;240;;;9;;5;6;81;71;83;>1000000 to < 10000000 tonnes;10000000;100000000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1,72729E+14;1,2501E+14;9,95402E+14;;;6,81888E+14;6,01569E+14;6,174E+13;CERT;10;0;0;0;6454;low ;0;15300;moderate ;85;79200;low ;698;7,86008E+14;3,97459E+14;5,67953E+14;1,98651E+13;7,8839E+14;;;P_score_freshwater_pred_Dashboard;9,95402E+14;4,31047E+14;M_score_exp_UBA;6,81888E+14;M_score_exp_UBA;6,81888E+14;6,33619E+14;E_score_max;83;8,23864E+14;10;6,81888E+14;5;5,22608E+14;10;6,87775E+14;10;7,5275E+14;10;6,85807E+14;75;5,99531E+14;10;0;vPvM(T);PM(T);PM(T);1;Halogen;['Other']
Chloroform;67-66-3;200-663-8;HEDRZPFGACZZDS-UHFFFAOYSA-N;ClC(Cl)Cl;DTXSID1020306;62120;PRO-246;NS00007346;REACH-C;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;"Cleaning products and household care -> laundry and fabric treatment -> laundry starch; disinfection by-products; solvent; solvent";"Intermediate; Intermediates; Laboratory chemicals; Solvent";;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS chronic water (=AA-EQS);11937;197;18;28;275;67;346;1599883072;17094;4,81417E+14;4828395944;129;550;;;20;;25;55;74;58;69;>100000 to < 1000000 tonnes;1000000;10000000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;4,62882E+14;4,08207E+14;10;;;5;5,50188E+14;5,68894E+13;CERT;5;0;0;0;16200;;10;17500;low ;555;400200;low ;534;4,01807E+14;3,75779E+14;3,88092E+14;9,92939E+14;4,06358E+14;;;P_score_freshwater_pred_Dashboard;10;6,23696E+14;M_score_exp_UBA;5;M_score_pred_Dashboard;5,68894E+13;5,39694E+14;kemi_score;74;7,54251E+13;10;5;5;5,80177E+14;10;4,72754E+14;10;5,97139E+14;10;4,81667E+14;75;5,23718E+14;10;0;vPvM;PM;PM;2;Alkyl Halide, Halogen;['Chlorinated alkane']
Chromate(2-), [2,4-dihydro-4-[(2-hydroxy-4-nitrophenyl)azo]-5-methyl-3H-pyrazol-3-onato(2-)][3-[[4,5-dihydro-3-methyl-1-(4-methylphenyl)-5-oxo-1H-pyrazol-4-yl]azo]-4-hydroxy-5-nitrobenzenesulfonato(3-)]-, disodium;75199-08-5;278-113-1;;CC1=CC=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=C(C(=CC(=C3)S(=O)(=O)O)[N+](=O)[O-])O;DTXSID20904930;1361924590;PRO-247;;REACH-B;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;;;;FALS;FALS;FALS;CERT;FALS;CERT;FALS;FALS;FALS;FALS;CERT;CERT;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;78954;;318;;948;;211;3969881644;;2,9666E+14;;468;69500;;;;-15;;;;5;15;>1 to < 10 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,99704E+13;;2,30749E+14;;;;;2,03361E+14;FALS;0;0;0;0;1682;low ;189;3934;low ;202;13500;low ;506;;6,94716E+14;9,74552E+13;4,18732E+14;5,26995E+14;;;P_score_freshwater_pred_UBA;9,99704E+13;6,15227E+14;;;M_score_pred_Dashboard;2,03361E+14;2,03361E+14;E_score_max;15;4,50889E+14;10;;;3,53713E+13;10;5,26995E+14;5;2,20453E+14;75;5,26995E+14;25;1,87515E+14;75;10;PM;;PM;1;Ar N, Ar Nh, Ar Oh, Nh0, Nh1, Nhpyrrole, Aryl Methyl, Azo, Benzene, Nitro, Nitro Arom, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Aromatic amines', 'Phenols', 'Nitrobenzene derivatives', 'PAHs']
cis1,2-Dichloroethylene;156-59-2;205-859-7;KFUSEUYYWQURPO-UPHRSURJSA-N;C(=CCl)Cl;DTXSID2024030;6438330;PRO-248;NS00079283;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;"solvent; solvent; solvents";;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;9694;186;188;256;27;493;312;1740362689;17354;6,06324E+14;3126359992;102;;;;;;4,35236E+14;55;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2,47049E+14;9,99626E+14;;;;5,45724E+14;5,44871E+14;FALS;0;0;0;0;42500;low ;0;17100;;10;368000;;10;1,62639E+14;3,79427E+14;2,58718E+14;1,0294E+14;1,77427E+14;;;P_score_freshwater_pred_Dashboard;9,99626E+14;6,23337E+14;;;M_score_pred_Episuite;5,45724E+14;5,45297E+14;;;7,38593E+14;10;;;5,83013E+14;10;3,12385E+14;10;4,80339E+14;10;3,12385E+14;5;4,26761E+14;10;0;vPvM;;PM;1;Halogen;['Other']
cis-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-ylmethyl methanesulphonate;67914-86-7;267-749-5;QIMASXGTWQEFGS-UHFFFAOYSA-N;CS(=O)(=O)OCC1COC(Cn2cncn2)(O1)c1ccc(Cl)cc1Cl;DTXSID90987295;31148410;PRO-249;NS00056349;REACH-B;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;40825;;187;;108;;0,00561;1800029359;18909;4,10516E+14;2132907904;55;10280;;;;10;3861097628;52;24;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,92284E+14;8,97357E+14;9,99272E+14;;;;5,18897E+14;5,34597E+14;FALS;0;0;0;0;1251;low ;196;4,886E+14;low ;277;7010;low ;234;3,5739E+14;6,36283E+14;1,09364E+14;5,49031E+14;3,9602E+14;;;P_score_freshwater_pred_Dashboard;9,99272E+14;9,62971E+14;;;M_score_pred_Dashboard;5,34597E+14;5,26747E+14;kemi_score;24;7,30895E+14;10;;;7,12209E+14;10;4,53795E+14;10;5,75914E+14;10;4,53795E+14;5;5,68504E+13;10;0;vPvM;;vPvM;;Ar N, Nh0, Benzene, Ether, Halogen;['Aromatic amines', 'Chlorobenzenes', 'Ethylene Glycols', 'PBB', 'PBDE', 'PCB', 'PhenylEthers']
Climbazole;38083-17-9;253-775-4;OWEGWHBOCFMBLP-UHFFFAOYSA-N;CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1;DTXSID6046555;379070;PRO-250;NS00008150;REACH-A;CERT;PMT;MQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;"Personal care -> child specific -> baby shampoo; Personal care -> foot care; Personal care -> hair styling and care; Personal care -> hair styling and care -> shampoo - dandruff; antidandruff; antidandruff agent; antimicrobial; biocide; cleaning agent, humectant; cosmetic biocide; preservative; preservative";;;CERT;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;PNEC aqua (freshwater);29276;;346;;946;;435;3068185862;36548;1,3429E+14;9800863724;1100;950;;;38;;52;24;59;12;24;>10 to < 100 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,86881E+13;6,98228E+14;7,98553E+14;;;2,23105E+14;2,41034E+14;3,22914E+14;FALS;0;0;0;0;5,27E+14;low ;255;3523;low ;249;4465;low ;251;5,70526E+14;7,26342E+14;1,51638E+14;6,6E+14;6,02682E+14;;;P_score_freshwater_pred_Dashboard;7,98553E+14;7,27887E+14;M_score_exp_UBA;2,23105E+14;M_score_pred_Dashboard;3,22914E+14;2,62351E+14;kemi_score;59;5,07804E+14;10;2,23105E+14;5;4,36992E+14;10;3,80321E+14;10;4,39463E+14;10;3,18373E+14;75;4,07673E+14;10;10;PM;;PM;;Ar N, C O, C O Nocoo, Nh0, Benzene, Ether, Halogen, Imidazole, Ketone, Ketone Topliss;['Benzimidazole', 'Aromatic amines', 'Chlorobenzenes', 'Ethylene Glycols', 'Benzophenones', 'Imidazoles', 'PBB', 'PBDE', 'PhenylEthers', 'Pyrimidines']
Cyanoguanidine;461-58-5;207-312-8;QGBSISYHAICWAH-UHFFFAOYSA-N;C(#N)N=C(N)N;DTXSID1020354;100050;PRO-251;NS00003801;REACH-A;CERT;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;"Adhesives and sealant chemicals; Agricultural chemicals (non-pesticidal); Bleaching agent; Catalyst; Dye; Hardener; Intermediate; Intermediates; Not Known or Reasonably Ascertainable; Other (specify); Paint additives and coating additives not described by other categories; Plasticizers; Process regulators; Processing aids, not otherwise listed; Viscosity adjustors";"Adhesives and sealant chemicals; Hardener; Intermediate; Intermediates; Not Known or Reasonably Ascertainable; Other (specify); Paint additives and coating additives not described by other categories";CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;P-PNEC pred;84082;-115;-131;;624;491;13;820201459;-19566;5,8557E+14;1511624969;309;25000;;;11;;3835784;94;78;39;49;>10000 to < 100000 tonnes;100000;1000000;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;9,98301E+13;8,65356E+14;4,89597E+14;;;6,5109E+14;9,39489E+14;6,93764E+14;FALS;0;0;0;0;116300;low ;217;42600;low ;273;415800;low ;569;1,7025E+14;2,58461E+14;1,68638E+13;9,76745E+14;1,8128E+14;;;P_score_freshwater_pred_UBA;9,98301E+13;5,24811E+14;M_score_exp_UBA;6,5109E+14;M_score_pred_Episuite;9,39489E+14;7,61447E+14;kemi_score;78;9,68448E+13;10;6,5109E+14;5;6,32152E+14;10;4,12799E+14;10;6,32277E+14;10;4,80514E+13;75;5,10834E+14;10;20;vPvM;PM;PM;4;Imine, Nh0, Nh2, Guanido, Nitrile;['Other']
