;full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
342;Perfluoro-1-butanesulfonamide;30334-69-1;816-392-9;FUVKFLJWBHVMHX-UHFFFAOYSA-N;C(C(C(F)(F)S(=O)(=O)N)(F)F)(C(F)(F)F)(F)F;DTXSID30880251;10958205.0;PRO-343;;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;299.11;;3.37;;3.67;;0.00295;1.51054501;;87.3567230134409;;1.91;;;;;;1.17274;;0.09;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.655247715497613;;;;;0.584011812803114;False;0.0;0.0;0.0;0;187.7;low ;0.202;897.0;low ;0.196;10710.0;low ;0.0;0.482706466241028;0.0496046987252114;0.0933446126905886;0.0174675332916353;0.482706466241028;;;P_score_freshwater_pred_Dashboard;0.655247715497613;0.655247715497613;;;M_score_pred_Dashboard;0.584011812803114;0.584011812803114;kemi_score;0.09;0.618605210261649;1.0;;;0.618605210261649;1.0;0.482706466241028;0.5;0.569512710558452;0.75;0.482706466241028;0.25;0.569512710558452;0.75;0.0;PM;;PM;1;Nh2, Alkyl Halide, Halogen, Sulfonamd;['Sulfonamides', 'PFAS']
343;Perfluoro-3,7-dimethyloctanoic acid;172155-07-6;671-192-7;KZUSAXRVIONPJU-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F)(F)F)O;DTXSID40379808;2776093.0;PRO-344;NS00018817;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;514.086;;7.3;;4.24;;0.000636;2.840106094;;87.3567230134409;;31.6;;;;;;0.14831;;0.02;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.655247715497613;;;;;0.358399587246425;False;0.0;0.0;0.0;0;50.2;low ;0.184;0.9;low ;0.0;487.3;low ;0.0;0.696107390657222;0.511437377127733;0.154373377927111;0.0636973140008361;0.696107390657222;;;P_score_freshwater_pred_Dashboard;0.655247715497613;0.655247715497613;;;M_score_pred_Dashboard;0.358399587246425;0.358399587246425;kemi_score;0.02;0.48460345724985;1.0;;;0.48460345724985;1.0;0.696107390657222;0.5;0.54678478385876;0.75;0.696107390657222;0.25;0.54678478385876;0.75;1.0;PM(T);(T);PM(T);1;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
344;Perfluoro-4-ethyl-hexanesulphonic acid;646-83-3;;ICKAEAFPESRWOT-UHFFFAOYSA-N;C1(C(C(C(C(C1(F)F)(F)F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)F;DTXSID70275965;101650.0;PRO-345;NS00112295;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;462.13;;4.84;;4.92;;0.217;3.980003372;;190.56626845863;;4.37;;;;;;0.0722701386779117;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.878211981357631;;;;;0.202226921302639;False;0.0;0.0;0.0;0;130.7;low ;0.147;1.3;low ;0.0;470.8;low ;0.0;0.757870737121747;0.47154494147332;0.107524955454447;0.0645953702700218;0.757870737121747;;;P_score_freshwater_pred_Dashboard;0.878211981357631;0.878211981357631;;;M_score_pred_Dashboard;0.202226921302639;0.202226921302639;;;0.421423902076098;1.0;;;0.421423902076098;1.0;0.757870737121747;0.5;0.51248106302325;0.75;0.757870737121747;0.25;0.51248106302325;0.75;0.0;PM(T);(T);PM(T);;Alkyl Halide, Halogen;['PFAS']
345;perfluoro-4-methoxybutanoic acid;863090-89-5;640-688-5;CZTBTZZANBJSLY-UHFFFAOYSA-N;C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O;DTXSID60500450;12498036.0;PRO-346;NS00019287;;False;;;;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;280.046;;4.18;;3.66;;0.00453;1.359835482;;87.3567230134409;;5.5;;;;;;3.66384;;0.02;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.655247715497613;;;;;0.609147034062864;False;0.0;0.0;0.0;0;173.3;low ;0.205;3490.0;low ;0.208;7350.0;low ;0.0;0.362637119792783;0.0281179735005746;0.0963200671228416;0.0205066276102886;0.362637119792783;;;P_score_freshwater_pred_Dashboard;0.655247715497613;0.655247715497613;;;M_score_pred_Dashboard;0.609147034062864;0.609147034062864;kemi_score;0.02;0.631777019581939;1.0;;;0.631777019581939;1.0;0.362637119792783;0.5;0.525049160859346;0.75;0.362637119792783;0.25;0.525049160859346;0.75;0.0;PM;;PM;4;Al Coo, Coo, Coo2, C O, Alkyl Halide, Ether, Halogen;['Alkylphenols', 'Ethylene Glycols', 'PFAS']
346;perfluorobutanoic acid ;375-22-4;206-786-3;YPJUNDFVDDCYIH-UHFFFAOYSA-N;C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O;DTXSID4059916;9777.0;PRO-347;NS00000364;;False;;;;True;True;x;<3.5;True;True;True;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;214.039;1.43;2.6;;3.46;0.00209;0.0138;1.949877704;1.3394;87.3567230134409;80.52816741;5.5;;;;;;27.75326;0.61;0.39;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.623174652441914;0.655247715497613;;;;0.612514224829369;0.508684658513373;False;0.0;0.0;0.0;0;3940.0;low ;0.208;14620.0;low ;0.22;13390.0;low ;0.0;0.191032680544438;0.0152930234170272;0.0267138435015164;0.0158785436774645;0.191032680544438;;;P_score_freshwater_pred_Dashboard;0.655247715497613;0.639211183969763;;;M_score_pred_Episuite;0.612514224829369;0.560599441671371;kemi_score;0.39;0.633520754616007;1.0;;;0.598616265101062;1.0;0.341364812381281;1.0;0.46503945374467;1.0;0.341364812381281;0.5;0.452047042933152;1.0;0.0;PM;;PM;4;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
347;perfluorodecane sulfonic acid;335-77-3;206-401-9;HYWZIAVPBSTISZ-UHFFFAOYSA-N;C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID3040148;67636.0;PRO-348;NS00011418;;False;;;;True;True;x;<1.5;True;True;True;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;600.14;;7.06;;5.76;;0.000188;4.281033367;4.1498;134.289779684935;10779.327;37.2;;;;;;0.16234;0.18;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.999860058054792;0.798553329358552;;;;0.183902544798095;0.170640905424583;False;0.0;0.0;0.0;0;41.3;low ;0.169;0.7;low ;0.0;292.1;low ;0.0;0.687739951240284;0.538648241736332;0.165764165147074;0.0783101498181329;0.687739951240284;;;P_score_freshwater_pred_RIVM;0.999860058054792;0.899206693706672;;;M_score_pred_Episuite;0.183902544798095;0.177271725111339;;;0.428808592635744;1.0;;;0.39925420702235;1.0;0.351842565962748;1.0;0.388423886417706;1.0;0.351842565962748;0.5;0.374799445930975;1.0;1.0;PM;;PM;;Alkyl Halide, Halogen;['PFAS']
348;perfluorodecylphosphonic acid;52299-26-0;;CTGNCBOZEMOASL-UHFFFAOYSA-N;C(C(C(C(C(C(F)(F)P(=O)(O)O)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID40879833;85828788.0;PRO-349;NS00011281;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;600.063;;6.26;;7.84;;0.000575;4.260071388;;134.289779684935;;3.72;;;;;;0.29094;;0.06;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.798553329358552;;;;;0.172707042491951;False;0.0;0.0;0.0;0;48.3;low ;0.171;1.0;low ;0.0;353.9;low ;0.0;0.630927199207018;0.5;0.156573510857335;0.072501726164892;0.630927199207018;;;P_score_freshwater_pred_Dashboard;0.798553329358552;0.798553329358552;;;M_score_pred_Dashboard;0.172707042491951;0.172707042491951;kemi_score;0.06;0.371370143907149;1.0;;;0.371370143907149;1.0;0.630927199207018;0.5;0.443129919567812;0.75;0.630927199207018;0.25;0.443129919567812;0.75;1.0;PM(T);(T);PM(T);4;Alkyl Halide, Halogen;['Organophosphates', 'PFAS']
349;perfluorododecane sulfonic acid;79780-39-5;279-259-9;CFCRODHVHXGTPC-UHFFFAOYSA-N;C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID20873011;3018866.0;PRO-350;;;False;;;;True;True;;<2.7;True;True;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;700.16;;8.0;;6.3;;2.29e-05;5.359835482;4.891;58.5569625918923;37958.77612;81.3;;;;;;0.11673;;0.13;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.99998373040809;0.489597175430576;;;;0.118795258722957;0.0887607861541198;False;0.0;0.0;0.0;0;33.7;low ;0.0;0.3;low ;0.0;284.9;low ;0.0;0.717646548328218;0.627820666477195;0.178340724265362;0.0790960759326724;0.717646548328218;;;P_score_freshwater_pred_RIVM;0.99998373040809;0.744790452919333;;;M_score_pred_Episuite;0.118795258722957;0.103778022438538;kemi_score;0.13;0.344664076997556;1.0;;;0.278015971366884;1.0;0.717646548328218;0.5;0.440116395426739;0.75;0.717646548328218;0.25;0.381373076884452;0.75;1.0;PM(T);(T);(T);3;Alkyl Halide, Halogen;['PFAS']
350;perfluorododecanoic acid ;307-55-1;206-203-2;CXGONMQFMIYUJR-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID8031861;67545.0;PRO-351;NS00009617;;False;;;;True;True;< 0,6;<4.2;True;True;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;614.101;;8.76;;4.75;;5.4e-05;4.92992956;4.2987;244.69193226422;12380.70315;83.2;;;;;;0.1149;0.17;0.43;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.999889559757206;0.917054553612804;;;;0.168914862741712;0.1159994316796;False;0.0;0.0;0.0;0;14.1;low ;0.178;0.3;low ;0.0;257.299999999999;low ;0.0;0.719035008580138;0.627820666477195;0.240631744216378;0.082380067002271;0.719035008580138;;;P_score_freshwater_pred_RIVM;0.999889559757206;0.958472056685005;;;M_score_pred_Episuite;0.168914862741712;0.142457147210656;kemi_score;0.43;0.410969837996974;1.0;;;0.369514810090849;1.0;0.349622584308599;1.0;0.379057168291787;1.0;0.349622584308599;0.5;0.359431110011729;1.0;1.0;PM;;PM;;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
351;perfluoroheptane sulfonic acid;375-92-8;206-800-8;OYGQVDSRYXATEL-UHFFFAOYSA-N;C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F;DTXSID8059920;67820.0;PRO-352;NS00011291;;False;;;;True;True;< 0,3;<1.0;True;True;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;450.12;;4.84;;4.71;;0.00701;3.089905111;3.0381;87.3567230134409;1631.372648;5.89;;;;;;0.48059;0.33;0.2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.996481617899575;0.655247715497613;;;;0.327490742839393;0.319631747619076;False;0.0;0.0;0.0;0;48.2;low ;0.177;1.4;low ;0.0;742.6;low ;0.0;0.578891676096039;0.463532859459727;0.156692412242542;0.0536183306204357;0.578891676096039;;;P_score_freshwater_pred_RIVM;0.996481617899575;0.825864666698594;;;M_score_pred_Episuite;0.327490742839393;0.323561245229235;kemi_score;0.2;0.57126045309625;1.0;;;0.516931136562525;1.0;0.437074653934191;1.0;0.499683364585347;1.0;0.437074653934191;0.5;0.475328831043177;1.0;0.0;PM;;PM;4;Alkyl Halide, Halogen;['PFAS']
352;perfluoroheptanoic acid ;375-85-9;206-798-9;ZWBAMYVPMDSJGQ-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID1037303;67818.0;PRO-353;NS00000367;;False;;;;True;True;x;x;True;True;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;used as a stain or water repellent.;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;364.062;2.05;4.78;;4.09;0.324;0.0797;3.320146286;2.4512;87.3567230134409;532.0914568;5.01;;;;;;0.50495;0.42;0.39;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.976591254759367;0.655247715497613;;;;0.422444123429431;0.285966404612141;True;0.0;0.0;0.75;0;431.2;low ;0.19;6.89999999999999;low ;0.0;950.2;low ;0.0;0.573648232794689;0.301777234143045;0.0669396289630137;0.0484382391781937;0.573648232794689;;;P_score_freshwater_pred_RIVM;0.976591254759367;0.81591948512849;;;M_score_pred_Episuite;0.422444123429431;0.354205264020786;kemi_score;0.39;0.642304629101853;1.0;;;0.537589970748749;1.0;0.490848507967345;1.0;0.561492892969416;1.0;0.490848507967345;0.5;0.513687877061774;1.0;0.0;PM;;PM;4;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
353;Perfluorohexane sulfonamidopropyl amine;50598-28-2;256-639-2;INDOGKYZYLAGEM-UHFFFAOYSA-N;CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID7068556;111913.0;PRO-354;NS00011249;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;484.28;;5.53;;6.99;;2.08e-06;2.969881644;3.8314;87.3567230134409;2991.394719;19.5;;;;;;0.05737;;0.2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.998749220606825;0.655247715497613;;;;0.219354885715122;0.337988573645005;False;0.0;0.0;0.0;0;34.1;low ;0.184;16.7;low ;0.0;298.099999999999;low ;0.0;0.775792852216872;0.227458755445158;0.177591044638003;0.0776751593819384;0.775792852216872;;;P_score_freshwater_pred_RIVM;0.998749220606825;0.826998468052219;;;M_score_pred_Dashboard;0.337988573645005;0.278671729680064;kemi_score;0.2;0.58100415188014;1.0;;;0.480063634880705;1.0;0.775792852216872;0.5;0.639786023683476;0.75;0.775792852216872;0.25;0.563353673666857;0.75;1.0;PM(T);(T);PM(T);3;Nh0, Nh1, Alkyl Halide, Halogen, Sulfonamd, Unbrch Alkane;['Sulfonamides', 'PFAS']
354;perfluorohexane sulfonic acid;355-46-4;206-587-1;QZHDEAJFRJCDMF-UHFFFAOYSA-N;C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F;DTXSID7040150;67734.0;PRO-355;;;False;;;;True;True;x;x;True;True;True;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;400.11;2.2;3.69;;4.27;0.000608;0.0352;3.359835482;2.673;87.3567230134409;869.4312801;5.89;;;;;;0.8712;0.39;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.989751975597258;0.655247715497613;;;;0.385447810592798;0.280382287760532;False;0.0;0.0;0.0;0;267.2;low ;0.18;376.8;low ;0.187;1110.0;low ;0.0;0.514966061384594;0.0706917974445067;0.0811490411315472;0.0454198238712836;0.514966061384594;;;P_score_freshwater_pred_RIVM;0.989751975597258;0.822499845547435;;;M_score_pred_Episuite;0.385447810592798;0.332915049176665;;;0.617655026713018;1.0;;;0.523280590628225;1.0;0.448148149544312;1.0;0.526118767274255;1.0;0.448148149544312;0.5;0.484259463905966;1.0;0.0;PM;;PM;4;Alkyl Halide, Halogen;['PFAS']
355;perfluorohexanesulfonamide;41997-13-1;816-398-1;WDZLGCSJJWEQJO-UHFFFAOYSA-N;C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F;DTXSID50469320;11603678.0;PRO-356;NS00010964;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;399.13;;4.26;;4.09;;9.36e-05;3.021189299;;87.3567230134409;;2.57;;;;;;0.15476;;0.06;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.655247715497613;;;;;0.330077516641994;False;0.0;0.0;0.0;0;232.6;low ;0.184;408.2;low ;0.189;1030.0;low ;0.0;0.692182224009068;0.068441922318503;0.0857545675621465;0.046849288005404;0.692182224009068;;;P_score_freshwater_pred_Dashboard;0.655247715497613;0.655247715497613;;;M_score_pred_Dashboard;0.330077516641994;0.330077516641994;kemi_score;0.06;0.465061865472533;1.0;;;0.465061865472533;1.0;0.692182224009068;0.5;0.530983020351569;0.75;0.692182224009068;0.25;0.530983020351569;0.75;0.0;PM(T);(T);PM(T);3;Nh2, Alkyl Halide, Halogen, Sulfonamd;['Sulfonamides', 'PFAS']
356;perfluorohexanoic acid ;307-24-4;206-196-6;PXUULQAPEKKVAH-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID3031862;67542.0;PRO-357;NS00000366;;False;;;;True;True;x;x;True;True;True;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;"Furniture and furnishings; stain resistant finish";;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;314.054;2.85;4.27;;3.83;9.34e-05;0.0017;3.029383778;2.0806;87.3567230134409;283.5752806;5.5;;;;;;140.0;0.49;0.39;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.934324540089969;0.655247715497613;;;;0.486036715968024;0.328822737826374;False;0.0;0.0;0.0;0;354.1;low ;0.195;1630.0;low ;0.209;1440.0;low ;0.0;0.104693598256534;0.0387096488527976;0.0724852283297685;0.0407630343102758;0.104693598256534;;;P_score_freshwater_pred_RIVM;0.934324540089969;0.794786127793791;;;M_score_pred_Episuite;0.486036715968024;0.407429726897199;kemi_score;0.39;0.673881318270259;1.0;;;0.569051399250284;1.0;0.226494730944677;1.0;0.390679623054834;1.0;0.226494730944677;0.5;0.359008556397874;1.0;0.0;PM;;PM;4;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
